"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Primary completion rate, male, based on completers","SE.PRM.CMPL.MA.ZS","Morocco","MAR","2004","67.773"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2023","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2022","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2021","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2020","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2019","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2018","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2017","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2016","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2015","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2014","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2013","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2012","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2011","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2010","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2009","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2008","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2007","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2006","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2005","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2004","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2003","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2002","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2001","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","2000","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1999","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1998","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1997","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1996","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1995","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1994","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1993","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1992","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1991","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1990","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1989","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1988","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1987","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1986","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1985","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1984","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1983","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1982","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1981","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1980","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1979","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1978","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1977","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1976","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1975","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1974","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1973","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1972","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1971","40.000"
"Women, Business and the Law: Assets Indicator Score (scale 1-100)","SG.LAW.INDX.AS","Morocco","MAR","1970","40.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2024","4759789.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2023","4786472.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2022","4803903.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2021","4813749.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2020","4814497.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2019","4807653.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2018","4794987.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2017","4775422.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2016","4752317.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2015","4730704.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2014","4709176.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2013","4686394.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2012","4662264.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2011","4634478.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2010","4606161.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2009","4585171.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2008","4575248.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2007","4574656.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2006","4582405.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2005","4597296.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2004","4616565.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2003","4640968.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2002","4669054.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2001","4694767.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","2000","4715672.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1999","4733411.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1998","4748272.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1997","4761207.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1996","4773436.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1995","4782061.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1994","4795266.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1993","4811910.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1992","4817060.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1991","4812699.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1990","4801886.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1989","4784013.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1988","4759415.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1987","4726380.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1986","4684535.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1985","4628466.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1984","4558096.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1983","4478705.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1982","4393096.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1981","4306083.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1980","4220782.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1979","4140537.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1978","4066320.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1977","3994856.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1976","3924397.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1975","3852121.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1974","3776434.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1973","3698312.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1972","3617304.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1971","3537927.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1970","3458383.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1969","3375040.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1968","3290724.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1967","3204264.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1966","3116053.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1965","3028494.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1964","2946645.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1963","2864284.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1962","2769050.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1961","2671856.000"
"Population ages 0-14, female","SP.POP.0014.FE.IN","Morocco","MAR","1960","2575690.000"
"Made a digital online merchant payment for an online purchase  (% age 15+)","fin27a","Morocco","MAR","2024","3.399"
"Made a digital online merchant payment for an online purchase  (% age 15+)","fin27a","Morocco","MAR","2021","3.272"
"Harmonized Test Scores, Female","HD.HCI.HLOS.FE","Morocco","MAR","2020","386.413"
"Harmonized Test Scores, Female","HD.HCI.HLOS.FE","Morocco","MAR","2018","375.704"
"Harmonized Test Scores, Female","HD.HCI.HLOS.FE","Morocco","MAR","2017","376.000"
"Harmonized Test Scores, Female","HD.HCI.HLOS.FE","Morocco","MAR","2010","374.435"
"Made or received a digital payment, women (% age 15+)","g20.any.1","Morocco","MAR","2024","23.018"
"Made or received a digital payment, women (% age 15+)","g20.any.1","Morocco","MAR","2021","21.325"
"Made or received a digital payment, men (% age 15+)","g20.any.2","Morocco","MAR","2024","41.467"
"Made or received a digital payment, men (% age 15+)","g20.any.2","Morocco","MAR","2021","39.219"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2018","81.067"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2017","80.406"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2016","77.916"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2014","73.590"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2013","72.664"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2011","73.410"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2010","72.755"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2008","74.342"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2007","85.602"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2006","84.613"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2005","84.953"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2004","82.488"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2003","80.967"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2002","78.586"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2001","69.555"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","2000","60.749"
"Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","Morocco","MAR","1999","50.349"
"Buys data package for internet use  (% age 15+)","con27","Morocco","MAR","2024","47.735"
"Cause of death, by non-communicable diseases, female (% of female population)","SH.DTH.NCOM.FE.ZS","Morocco","MAR","2019","87.320"
"Cause of death, by non-communicable diseases, female (% of female population)","SH.DTH.NCOM.FE.ZS","Morocco","MAR","2015","85.252"
"Cause of death, by non-communicable diseases, female (% of female population)","SH.DTH.NCOM.FE.ZS","Morocco","MAR","2010","82.360"
"Cause of death, by non-communicable diseases, female (% of female population)","SH.DTH.NCOM.FE.ZS","Morocco","MAR","2000","73.125"
"Cause of death, by injury, female (% of female population)","SH.DTH.INJR.FE.ZS","Morocco","MAR","2019","4.339"
"Cause of death, by injury, female (% of female population)","SH.DTH.INJR.FE.ZS","Morocco","MAR","2015","4.836"
"Cause of death, by injury, female (% of female population)","SH.DTH.INJR.FE.ZS","Morocco","MAR","2010","5.446"
"Cause of death, by injury, female (% of female population)","SH.DTH.INJR.FE.ZS","Morocco","MAR","2000","6.658"
"Received phone call or SMS asking for money in the past 12 months  (% age 15+)","con21","Morocco","MAR","2024","6.927"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2024","88.777"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2023","88.222"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2022","85.586"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2021","82.118"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2020","82.328"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2019","81.972"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2018","81.500"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2017","81.939"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2012","73.396"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2011","70.192"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2010","66.720"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2009","64.326"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2008","60.960"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2007","58.382"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2006","55.287"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2005","52.425"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2004","51.120"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2003","48.623"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2002","47.471"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2001","45.745"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","2000","44.091"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1999","42.429"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1998","42.246"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1997","43.833"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1996","43.836"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1995","43.517"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1994","43.481"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1993","42.254"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1992","41.882"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1991","40.844"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1990","42.977"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1989","44.054"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1988","44.716"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1987","42.615"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1986","40.706"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1985","37.374"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1984","35.318"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1983","33.700"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1982","31.984"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1981","29.713"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1980","27.944"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1979","26.362"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1978","24.480"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1977","23.025"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1976","21.968"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1975","19.313"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1974","17.938"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1972","17.240"
"School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","Morocco","MAR","1971","17.323"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2024","1427890.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2023","1421997.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2022","1421581.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2021","1422997.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2020","1425117.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2019","1436559.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2018","1456178.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2017","1473797.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2016","1489690.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2015","1508109.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2014","1524385.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2013","1532862.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2012","1538357.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2011","1543710.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2010","1547272.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2009","1549903.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2008","1551123.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2007","1546241.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2006","1533902.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2005","1515040.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2004","1489989.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2003","1464111.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2002","1440777.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2001","1418157.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","2000","1396359.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1999","1375256.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1998","1354850.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1997","1335319.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1996","1315295.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1995","1293692.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1994","1268567.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1993","1241155.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1992","1215048.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1991","1191335.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1990","1168901.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1989","1147115.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1988","1126639.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1987","1106481.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1986","1084733.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1985","1058393.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1984","1027654.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1983","993732.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1982","956147.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1981","917833.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1980","881750.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1979","847929.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1978","816691.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1977","787611.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1976","759676.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1975","732620.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1974","709108.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1973","682115.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1972","648844.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1971","616124.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1970","586047.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1969","557393.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1968","536248.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1967","525599.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1966","517145.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1965","509148.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1964","501751.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1963","495137.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1962","491004.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1961","488263.000"
"Population ages 20-24, female","SP.POP.2024.FE","Morocco","MAR","1960","487762.000"
"Family member sets rules for mobile phone use  (% age 15+)","con20","Morocco","MAR","2024","30.319"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2016","41.220"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2015","42.840"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2014","46.250"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2013","46.980"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2012","49.300"
"Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","Morocco","MAR","2011","51.250"
